Flight_ID,Delay_Code,DelayCode_ID,DATOP_UTC,FLIGHT_NO,STD_UTC,ATD_UTC,STA_UTC,ATA_UTC,Delay_Minutes,Controllable
89437,RAW,300,1/1/2018,UO2184,2018-01-01T04:15:00,2018-01-01T04:21:00,2018-01-01T07:50:00,2018-01-01T07:59:00,6,0
89584,AFA,198,1/1/2018,UO3346,2018-01-01T08:30:00,2018-01-01T09:05:00,2018-01-01T13:05:00,2018-01-01T13:21:00,35,0
89689,ASB,209,1/1/2018,UO4231,2018-01-01T04:15:00,2018-01-01T04:16:00,2018-01-01T07:50:00,2018-01-01T07:40:00,1,0
87823,ASF,206,2/1/2018,UO515,2018-01-02T04:05:00,2018-01-02T04:15:00,2018-01-02T05:40:00,2018-01-02T05:46:00,10,0
88016,ASU,211,2/1/2018,UO886,2018-01-02T01:50:00,2018-01-02T01:59:00,2018-01-02T03:40:00,2018-01-02T04:01:00,9,0
88266,ASF,206,2/1/2018,UO951,2018-01-02T23:20:00,2018-01-02T23:24:00,2018-01-03T02:50:00,2018-01-03T02:47:00,4,0
88311,GET,174,2/1/2018,UO955,2018-01-02T10:15:00,2018-01-02T10:26:00,2018-01-02T14:10:00,2018-01-02T14:19:00,11,0
88438,AFN,196,2/1/2018,UO959,2018-01-02T07:50:00,2018-01-02T08:01:00,2018-01-02T12:05:00,2018-01-02T11:42:00,11,0
88500,RAW,300,2/1/2018,UO971,2018-01-02T04:50:00,2018-01-02T04:52:00,2018-01-02T08:10:00,2018-01-02T08:04:00,2,0
88722,ADC,189,2/1/2018,UO1086,2018-01-02T08:45:00,2018-01-02T08:47:00,2018-01-02T12:20:00,2018-01-02T11:44:00,2,0
88806,ROC,303,2/1/2018,UO1096,2018-01-02T15:50:00,2018-01-02T15:54:00,2018-01-02T19:45:00,2018-01-02T19:42:00,4,0
88918,RAA,295,2/1/2018,UO1182,2018-01-02T05:55:00,2018-01-02T06:56:00,2018-01-02T11:30:00,2018-01-02T12:38:00,61,0
89161,ASS,208,2/1/2018,UO1704,2018-01-02T08:00:00,2018-01-02T08:20:00,2018-01-02T11:55:00,2018-01-02T11:54:00,20,0
89716,PSU,292,2/1/2018,UO4232,2018-01-02T09:20:00,2018-01-02T09:32:00,2018-01-02T13:50:00,2018-01-02T14:08:00,12,0
87791,GET,174,3/1/2018,UO461,2018-01-03T22:50:00,2018-01-04T00:04:00,2018-01-04T00:30:00,2018-01-04T01:48:00,74,0
87893,PSI,289,3/1/2018,UO559,2018-01-03T12:30:00,2018-01-03T12:32:00,2018-01-03T14:45:00,2018-01-03T14:41:00,2,0
87947,AFA,198,3/1/2018,UO729,2018-01-03T23:40:00,2018-01-03T23:42:00,2018-01-04T02:55:00,2018-01-04T02:58:00,2,0
88008,ASU,211,3/1/2018,UO886,2018-01-03T02:55:00,2018-01-03T03:01:00,2018-01-03T04:50:00,2018-01-03T04:43:00,6,0
88132,ASS,208,3/1/2018,UO933,2018-01-03T23:45:00,2018-01-04T00:04:00,2018-01-04T03:00:00,2018-01-04T03:18:00,19,0
88245,ASB,209,3/1/2018,UO948,2018-01-03T19:55:00,2018-01-03T20:10:00,2018-01-04T00:00:00,2018-01-03T23:52:00,15,0
88492,AGB,199,3/1/2018,UO960,2018-01-03T13:05:00,2018-01-03T13:21:00,2018-01-03T16:55:00,2018-01-03T17:15:00,16,0
88642,AFS,194,3/1/2018,UO1020,2018-01-03T05:35:00,2018-01-03T05:43:00,2018-01-03T09:50:00,2018-01-03T10:04:00,8,0
88873,WOK,329,3/1/2018,UO1181,2018-01-03T01:20:00,2018-01-03T01:40:00,2018-01-03T05:10:00,2018-01-03T05:57:00,20,0
89681,ATM,343,3/1/2018,UO4231,2018-01-03T01:15:00,2018-01-03T01:35:00,2018-01-03T04:40:00,2018-01-03T05:17:00,20,0
89712,AGP,202,3/1/2018,UO4232,2018-01-03T05:15:00,2018-01-03T06:05:00,2018-01-03T08:55:00,2018-01-03T10:29:00,50,0
87726,AGC,200,4/1/2018,UO375,2018-01-04T13:30:00,2018-01-04T13:42:00,2018-01-04T18:25:00,2018-01-04T18:31:00,12,0
87770,PWK,293,4/1/2018,UO390,2018-01-04T14:30:00,2018-01-04T15:21:00,2018-01-04T19:15:00,2018-01-04T20:02:00,51,0
87938,ROC,303,4/1/2018,UO560,2018-01-04T00:40:00,2018-01-04T00:58:00,2018-01-04T02:45:00,2018-01-04T03:16:00,18,0
88034,ATM,343,4/1/2018,UO891,2018-01-04T08:35:00,2018-01-04T08:53:00,2018-01-04T10:35:00,2018-01-04T10:54:00,18,0
88163,AFA,198,4/1/2018,UO934,2018-01-04T03:45:00,2018-01-04T04:02:00,2018-01-04T07:45:00,2018-01-04T07:47:00,17,0
88223,ASA,207,4/1/2018,UO948,2018-01-04T19:55:00,2018-01-04T19:59:00,2018-01-05T00:00:00,2018-01-04T23:51:00,4,0
88927,ASS,208,4/1/2018,UO1203,2018-01-04T02:50:00,2018-01-04T03:02:00,2018-01-04T07:10:00,2018-01-04T07:03:00,12,0
89140,ASB,209,4/1/2018,UO1703,2018-01-04T03:00:00,2018-01-04T03:06:00,2018-01-04T06:10:00,2018-01-04T06:10:00,6,0
87933,ASS,208,5/1/2018,UO560,2018-01-05T00:40:00,2018-01-05T00:54:00,2018-01-05T02:45:00,2018-01-05T03:20:00,14,0
89730,RAA,295,5/1/2018,UO947,2018-01-05T15:45:00,2018-01-05T15:46:00,2018-01-05T19:10:00,2018-01-05T19:06:00,1,0
88369,ROC,303,5/1/2018,UO956,2018-01-05T14:55:00,2018-01-05T14:57:00,2018-01-05T20:05:00,2018-01-05T20:07:00,2,0
89731,ATM,343,5/1/2018,UO957,2018-01-05T15:50:00,2018-01-05T15:52:00,2018-01-05T19:45:00,2018-01-05T19:39:00,2,0
88617,AMW,159,5/1/2018,UO1019,2018-01-05T01:15:00,2018-01-05T01:33:00,2018-01-05T04:50:00,2018-01-05T04:57:00,18,0
90895,PSI,289,5/1/2018,UO1097,2018-01-05T20:45:00,2018-01-05T20:48:00,2018-01-06T00:05:00,2018-01-05T23:58:00,3,0
88962,ASS,208,5/1/2018,UO1204,2018-01-05T07:55:00,2018-01-05T08:05:00,2018-01-05T14:00:00,2018-01-05T13:35:00,10,0
89034,ASB,209,5/1/2018,UO1585,2018-01-05T13:10:00,2018-01-05T13:18:00,2018-01-05T15:45:00,2018-01-05T16:02:00,8,0
89095,ATM,343,5/1/2018,UO1663,2018-01-05T05:00:00,2018-01-05T05:07:00,2018-01-05T08:30:00,2018-01-05T08:32:00,7,0
89113,MXX,335,5/1/2018,UO1664,2018-01-05T09:15:00,2018-01-05T09:22:00,2018-01-05T14:00:00,2018-01-05T13:38:00,7,0
89209,ROC,303,5/1/2018,UO1917,2018-01-05T01:10:00,2018-01-05T01:17:00,2018-01-05T04:40:00,2018-01-05T04:50:00,7,0
89314,AGB,199,5/1/2018,UO1980,2018-01-05T10:00:00,2018-01-05T10:33:00,2018-01-05T15:25:00,2018-01-05T16:01:00,33,0
89354,GET,174,5/1/2018,UO2177,2018-01-05T06:55:00,2018-01-05T06:56:00,2018-01-05T10:30:00,2018-01-05T10:22:00,1,0
89758,ASB,209,6/1/2018,UO375,2018-01-06T13:30:00,2018-01-06T13:42:00,2018-01-06T18:25:00,2018-01-06T18:29:00,12,0
89908,RAW,300,6/1/2018,UO516,2018-01-06T06:15:00,2018-01-06T06:37:00,2018-01-06T07:50:00,2018-01-06T08:29:00,22,0
90214,ROC,303,6/1/2018,UO934,2018-01-06T03:45:00,2018-01-06T03:50:00,2018-01-06T07:45:00,2018-01-06T08:05:00,5,0
90562,AFS,194,6/1/2018,UO971,2018-01-06T05:05:00,2018-01-06T05:14:00,2018-01-06T08:20:00,2018-01-06T08:22:00,9,0
90714,AGF,201,6/1/2018,UO1039,2018-01-06T10:05:00,2018-01-06T10:13:00,2018-01-06T12:25:00,2018-01-06T12:57:00,8,0
90949,AFS,194,6/1/2018,UO1181,2018-01-06T01:20:00,2018-01-06T01:30:00,2018-01-06T05:20:00,2018-01-06T05:43:00,10,0
91025,WIK,328,6/1/2018,UO1204,2018-01-06T07:55:00,2018-01-06T08:16:00,2018-01-06T14:00:00,2018-01-06T13:52:00,21,0
91211,RAW,300,6/1/2018,UO1703,2018-01-06T03:00:00,2018-01-06T03:01:00,2018-01-06T06:10:00,2018-01-06T06:08:00,1,0
91696,ASA,207,6/1/2018,UO4232,2018-01-06T08:40:00,2018-01-06T08:44:00,2018-01-06T13:10:00,2018-01-06T13:44:00,4,0
89763,AMW,159,7/1/2018,UO376,2018-01-07T19:45:00,2018-01-07T21:10:00,2018-01-08T00:40:00,2018-01-08T02:04:00,85,0
90042,RAW,300,7/1/2018,UO886,2018-01-07T01:50:00,2018-01-07T01:54:00,2018-01-07T03:40:00,2018-01-07T03:52:00,4,0
90536,ASQ,205,7/1/2018,UO960,2018-01-07T13:05:00,2018-01-07T13:35:00,2018-01-07T16:55:00,2018-01-07T17:30:00,30,0
90709,ATM,343,7/1/2018,UO1039,2018-01-07T00:00:00,2018-01-07T00:02:00,2018-01-07T02:10:00,2018-01-07T02:33:00,2,0
90736,EDO,263,7/1/2018,UO1040,2018-01-07T03:15:00,2018-01-07T03:27:00,2018-01-07T06:30:00,2018-01-07T05:57:00,12,0
90886,AMW,159,7/1/2018,UO1097,2018-01-07T20:45:00,2018-01-07T20:49:00,2018-01-08T00:05:00,2018-01-07T23:51:00,4,0
91011,RAN,297,7/1/2018,UO1203,2018-01-07T03:05:00,2018-01-07T03:18:00,2018-01-07T07:10:00,2018-01-07T07:24:00,13,0
91016,ARC,186,7/1/2018,UO1204,2018-01-07T07:55:00,2018-01-07T08:28:00,2018-01-07T12:55:00,2018-01-07T14:05:00,33,0
91069,WOK,329,7/1/2018,UO1346,2018-01-07T05:40:00,2018-01-07T05:49:00,2018-01-07T10:10:00,2018-01-07T10:23:00,9,0
91149,ATM,343,7/1/2018,UO1663,2018-01-07T06:10:00,2018-01-07T06:12:00,2018-01-07T09:35:00,2018-01-07T09:32:00,2,0
91345,ASB,209,7/1/2018,UO1979,2018-01-07T05:00:00,2018-01-07T05:13:00,2018-01-07T09:05:00,2018-01-07T09:32:00,13,0
89918,AFB,195,8/1/2018,UO516,2018-01-08T05:10:00,2018-01-08T05:46:00,2018-01-08T06:55:00,2018-01-08T07:48:00,36,0
90356,PSI,289,8/1/2018,UO955,2018-01-08T10:15:00,2018-01-08T10:20:00,2018-01-08T14:10:00,2018-01-08T14:16:00,5,0
90647,AMW,159,8/1/2018,UO1019,2018-01-08T01:15:00,2018-01-08T01:47:00,2018-01-08T04:50:00,2018-01-08T05:14:00,32,0
90918,ASF,206,8/1/2018,UO1150,2018-01-08T11:55:00,2018-01-08T12:09:00,2018-01-08T17:20:00,2018-01-08T17:45:00,14,0
91385,PSI,289,8/1/2018,UO1997,2018-01-08T02:35:00,2018-01-08T02:45:00,2018-01-08T06:00:00,2018-01-08T06:10:00,10,0
91390,EDO,263,8/1/2018,UO1998,2018-01-08T06:55:00,2018-01-08T07:02:00,2018-01-08T10:45:00,2018-01-08T11:10:00,7,0
91585,PSU,292,8/1/2018,UO3385,2018-01-08T07:45:00,2018-01-08T08:38:00,2018-01-08T09:40:00,2018-01-08T10:12:00,53,0
89750,AFA,198,9/1/2018,UO375,2018-01-09T13:30:00,2018-01-09T13:41:00,2018-01-09T18:25:00,2018-01-09T18:26:00,11,0
89803,ASQ,205,9/1/2018,#VALUE!,2018-01-09T11:20:00,2018-01-10T04:32:00,2018-01-09T16:05:00,2018-01-10T10:11:00,1032,0
89928,ASQ,205,9/1/2018,UO559,2018-01-09T12:30:00,2018-01-09T12:46:00,2018-01-09T14:45:00,2018-01-09T15:05:00,16,0
89973,ASB,209,9/1/2018,UO560,2018-01-09T00:40:00,2018-01-09T01:09:00,2018-01-09T02:45:00,2018-01-09T03:30:00,29,0
90007,AFS,194,9/1/2018,UO730,2018-01-09T04:45:00,2018-01-09T06:33:00,2018-01-09T09:00:00,2018-01-09T11:23:00,108,0
90073,RAN,297,9/1/2018,UO891,2018-01-09T08:35:00,2018-01-09T09:17:00,2018-01-09T10:35:00,2018-01-09T10:59:00,42,0
90180,PWK,293,9/1/2018,UO933,2018-01-09T23:45:00,2018-01-09T23:52:00,2018-01-10T03:00:00,2018-01-10T03:03:00,7,0
90272,ASF,206,9/1/2018,UO948,2018-01-09T19:55:00,2018-01-09T20:10:00,2018-01-10T00:00:00,2018-01-10T00:13:00,15,0
90652,ASU,211,9/1/2018,UO1019,2018-01-09T01:15:00,2018-01-09T01:20:00,2018-01-09T04:50:00,2018-01-09T04:47:00,5,0
91132,RAN,297,9/1/2018,UO1586,2018-01-09T23:40:00,2018-01-09T23:47:00,2018-01-10T01:50:00,2018-01-10T01:36:00,7,0
91328,ASA,207,9/1/2018,UO1979,2018-01-09T05:00:00,2018-01-09T05:12:00,2018-01-09T09:05:00,2018-01-09T09:04:00,12,0
91355,ASA,207,9/1/2018,UO1980,2018-01-09T10:00:00,2018-01-09T10:25:00,2018-01-09T15:25:00,2018-01-09T16:28:00,25,0
89873,MXX,335,10/1/2018,UO515,2018-01-10T04:05:00,2018-01-10T04:24:00,2018-01-10T05:40:00,2018-01-10T06:04:00,19,0
89954,ASS,208,10/1/2018,UO560,2018-01-10T00:40:00,2018-01-10T01:12:00,2018-01-10T03:10:00,2018-01-10T03:37:00,32,0
90461,AMW,159,10/1/2018,UO958,2018-01-10T21:35:00,2018-01-10T21:39:00,2018-01-11T02:45:00,2018-01-11T03:36:00,4,0
90554,AMW,159,10/1/2018,UO971,2018-01-10T05:05:00,2018-01-10T05:09:00,2018-01-10T08:20:00,2018-01-10T08:42:00,4,0
90825,AGB,199,10/1/2018,UO1087,2018-01-10T13:00:00,2018-01-10T13:06:00,2018-01-10T15:45:00,2018-01-10T15:32:00,6,0
90882,ASU,211,10/1/2018,UO1097,2018-01-10T18:05:00,2018-01-10T18:27:00,2018-01-10T21:25:00,2018-01-10T21:43:00,22,0
91136,WTK,332,10/1/2018,UO1586,2018-01-10T23:40:00,2018-01-10T23:42:00,2018-01-11T01:50:00,2018-01-11T01:40:00,2,0
91359,ATD,165,10/1/2018,UO1980,2018-01-10T10:00:00,2018-01-10T10:08:00,2018-01-10T15:25:00,2018-01-10T16:15:00,8,0
90188,PWK,293,11/1/2018,UO933,2018-01-11T23:45:00,2018-01-11T23:48:00,2018-01-12T03:00:00,2018-01-12T02:53:00,3,0
90325,AGB,199,11/1/2018,UO952,2018-01-11T03:35:00,2018-01-11T03:54:00,2018-01-11T06:55:00,2018-01-11T08:09:00,19,0
90430,RAN,297,11/1/2018,UO957,2018-01-11T15:50:00,2018-01-11T15:58:00,2018-01-11T19:45:00,2018-01-11T19:26:00,8,0
90492,ASS,208,11/1/2018,UO959,2018-01-11T07:50:00,2018-01-11T09:11:00,2018-01-11T12:05:00,2018-01-11T12:41:00,81,0
90763,PSU,292,11/1/2018,UO1043,2018-01-11T23:55:00,2018-01-11T23:56:00,2018-01-12T03:00:00,2018-01-12T02:40:00,1,0
90914,WGI,327,11/1/2018,UO1150,2018-01-11T11:15:00,2018-01-11T11:20:00,2018-01-11T16:40:00,2018-01-11T17:16:00,5,0
90941,GET,174,11/1/2018,UO1181,2018-01-11T01:20:00,2018-01-11T01:24:00,2018-01-11T05:20:00,2018-01-11T05:33:00,4,0
90968,ARC,186,11/1/2018,UO1182,2018-01-11T06:05:00,2018-01-11T06:38:00,2018-01-11T11:30:00,2018-01-11T12:58:00,33,0
90985,AGC,200,11/1/2018,UO1203,2018-01-11T02:50:00,2018-01-11T03:08:00,2018-01-11T07:10:00,2018-01-11T06:51:00,18,0
91052,ATM,343,11/1/2018,UO1345,2018-01-11T01:50:00,2018-01-11T01:54:00,2018-01-11T05:25:00,2018-01-11T05:15:00,4,0
91140,AGF,201,11/1/2018,UO1586,2018-01-11T23:40:00,2018-01-11T23:42:00,2018-01-12T01:50:00,2018-01-12T01:50:00,2,0
91381,AGP,202,11/1/2018,UO1997,2018-01-11T01:45:00,2018-01-11T01:46:00,2018-01-11T06:00:00,2018-01-11T05:10:00,1,0
91519,AFA,198,11/1/2018,UO2546,2018-01-11T09:55:00,2018-01-11T10:08:00,2018-01-11T12:15:00,2018-01-11T12:14:00,13,0
89940,ATM,343,12/1/2018,UO559,2018-01-12T12:30:00,2018-01-12T13:05:00,2018-01-12T14:45:00,2018-01-12T15:22:00,35,0
90121,ADC,189,12/1/2018,UO892,2018-01-12T11:25:00,2018-01-12T12:18:00,2018-01-12T13:20:00,2018-01-12T14:19:00,53,0
90285,ARC,186,12/1/2018,UO948,2018-01-12T19:55:00,2018-01-12T19:59:00,2018-01-13T00:00:00,2018-01-13T00:21:00,4,0
90496,AFA,198,12/1/2018,UO959,2018-01-12T07:50:00,2018-01-12T08:21:00,2018-01-12T12:05:00,2018-01-12T11:54:00,31,0
90527,ASB,209,12/1/2018,UO960,2018-01-12T13:05:00,2018-01-12T13:16:00,2018-01-12T16:55:00,2018-01-12T17:16:00,11,0
90896,RAA,295,12/1/2018,UO1097,2018-01-12T18:05:00,2018-01-12T19:01:00,2018-01-12T21:25:00,2018-01-12T22:02:00,56,0
91675,ASS,208,12/1/2018,UO4232,2018-01-12T10:20:00,2018-01-12T10:50:00,2018-01-12T14:50:00,2018-01-12T15:13:00,30,0
94712,ASF,206,12/1/2018,UO8345,2018-01-12T06:00:00,2018-01-12T06:11:00,2018-01-12T08:50:00,2018-01-12T09:21:00,11,0
89777,GET,174,13/1/2018,UO376,2018-01-13T19:45:00,2018-01-13T19:53:00,2018-01-14T00:40:00,2018-01-14T00:55:00,8,0
90017,RAW,300,13/1/2018,UO885,2018-01-13T01:00:00,2018-01-13T01:02:00,2018-01-13T03:00:00,2018-01-13T02:51:00,2,0
90012,WTK,332,13/1/2018,UO885,2018-01-13T23:15:00,2018-01-13T23:24:00,2018-01-14T01:15:00,2018-01-14T01:05:00,9,0
90290,AGF,201,13/1/2018,UO948,2018-01-13T19:55:00,2018-01-13T19:57:00,2018-01-14T00:00:00,2018-01-13T23:39:00,2,0
90439,WIK,328,13/1/2018,UO957,2018-01-13T15:50:00,2018-01-13T15:51:00,2018-01-13T19:45:00,2018-01-13T19:47:00,1,0
90532,PWK,293,13/1/2018,UO960,2018-01-13T13:05:00,2018-01-13T13:22:00,2018-01-13T16:55:00,2018-01-13T17:20:00,17,0
90669,ASQ,205,13/1/2018,UO1019,2018-01-13T01:15:00,2018-01-13T01:32:00,2018-01-13T04:50:00,2018-01-13T05:16:00,17,0
90901,GET,174,13/1/2018,UO1097,2018-01-13T18:05:00,2018-01-13T18:36:00,2018-01-13T21:25:00,2018-01-13T21:36:00,31,0
90950,AGF,201,13/1/2018,UO1181,2018-01-13T01:20:00,2018-01-13T01:31:00,2018-01-13T05:20:00,2018-01-13T05:43:00,11,0
91026,MXX,335,13/1/2018,UO1204,2018-01-13T07:55:00,2018-01-13T08:15:00,2018-01-13T14:00:00,2018-01-13T13:55:00,20,0
91119,ASU,211,13/1/2018,UO1586,2018-01-13T23:40:00,2018-01-13T23:58:00,2018-01-14T02:10:00,2018-01-14T02:15:00,18,0
91372,AGP,202,13/1/2018,UO1980,2018-01-13T10:00:00,2018-01-13T10:21:00,2018-01-13T15:25:00,2018-01-13T15:29:00,21,0
91666,ROC,303,13/1/2018,UO4231,2018-01-13T04:15:00,2018-01-13T04:21:00,2018-01-13T07:50:00,2018-01-13T08:04:00,6,0
89964,ASF,206,14/1/2018,UO560,2018-01-14T00:40:00,2018-01-14T00:47:00,2018-01-14T03:10:00,2018-01-14T03:16:00,7,0
90568,AFS,194,14/1/2018,UO971,2018-01-14T05:05:00,2018-01-14T05:08:00,2018-01-14T08:20:00,2018-01-14T08:15:00,3,0
90604,ROC,303,14/1/2018,UO1006,2018-01-14T01:15:00,2018-01-14T01:32:00,2018-01-14T04:25:00,2018-01-14T04:41:00,17,0
90674,WTK,332,14/1/2018,UO1019,2018-01-14T01:15:00,2018-01-14T01:30:00,2018-01-14T04:50:00,2018-01-14T04:59:00,15,0
90710,ASU,211,14/1/2018,UO1039,2018-01-14T00:00:00,2018-01-14T00:13:00,2018-01-14T02:10:00,2018-01-14T03:01:00,13,0
90732,AFB,195,14/1/2018,UO1039,2018-01-14T23:40:00,2018-01-15T00:04:00,2018-01-15T02:20:00,2018-01-15T02:30:00,24,0
90803,RAN,297,14/1/2018,UO1086,2018-01-14T08:45:00,2018-01-14T11:25:00,2018-01-14T12:20:00,2018-01-14T14:23:00,160,0
90857,AED,162,14/1/2018,UO1098,2018-01-14T13:20:00,2018-01-14T13:45:00,2018-01-14T17:05:00,2018-01-14T17:27:00,25,0
91275,AGC,200,14/1/2018,UO1917,2018-01-14T01:10:00,2018-01-14T01:21:00,2018-01-14T04:40:00,2018-01-14T05:04:00,11,0
91306,AMR,269,14/1/2018,UO1918,2018-01-14T05:25:00,2018-01-14T05:56:00,2018-01-14T09:55:00,2018-01-14T10:32:00,31,0
90105,EDO,263,15/1/2018,UO892,2018-01-15T11:25:00,2018-01-15T11:26:00,2018-01-15T13:20:00,2018-01-15T13:04:00,1,0
90357,PSI,289,15/1/2018,UO955,2018-01-15T10:15:00,2018-01-15T11:05:00,2018-01-15T14:10:00,2018-01-15T15:03:00,50,0
90511,ASA,207,15/1/2018,UO960,2018-01-15T13:05:00,2018-01-15T14:56:00,2018-01-15T16:55:00,2018-01-15T18:21:00,111,0
90768,AFA,198,15/1/2018,UO1043,2018-01-15T00:05:00,2018-01-15T00:22:00,2018-01-15T03:05:00,2018-01-15T03:48:00,17,0
90817,AGC,200,15/1/2018,UO1087,2018-01-15T13:00:00,2018-01-15T13:11:00,2018-01-15T15:45:00,2018-01-15T15:39:00,11,0
90862,RAW,300,15/1/2018,UO1098,2018-01-15T13:20:00,2018-01-15T13:42:00,2018-01-15T17:05:00,2018-01-15T17:36:00,22,0
90981,ARC,186,15/1/2018,UO1182,2018-01-15T06:05:00,2018-01-15T06:29:00,2018-01-15T12:00:00,2018-01-15T11:48:00,24,0
90994,AFB,195,15/1/2018,UO1203,2018-01-15T03:05:00,2018-01-15T03:27:00,2018-01-15T07:10:00,2018-01-15T07:37:00,22,0
91230,AMR,269,15/1/2018,UO1704,2018-01-15T06:55:00,2018-01-15T07:10:00,2018-01-15T11:10:00,2018-01-15T10:52:00,15,0
91248,AGC,200,15/1/2018,UO1889,2018-01-15T01:45:00,2018-01-15T01:48:00,2018-01-15T05:25:00,2018-01-15T05:19:00,3,0
91431,AGB,199,15/1/2018,UO2178,2018-01-15T11:15:00,2018-01-15T11:56:00,2018-01-15T15:45:00,2018-01-15T16:07:00,41,0
89769,ATD,165,16/1/2018,UO376,2018-01-16T19:45:00,2018-01-16T19:46:00,2018-01-17T00:40:00,2018-01-17T00:26:00,1,0
90343,ARC,186,16/1/2018,UO952,2018-01-16T03:35:00,2018-01-16T03:46:00,2018-01-16T07:35:00,2018-01-16T07:34:00,11,0
90362,ASU,211,16/1/2018,UO955,2018-01-16T10:15:00,2018-01-16T10:34:00,2018-01-16T14:10:00,2018-01-16T14:26:00,19,0
90393,EDO,263,16/1/2018,UO956,2018-01-16T14:55:00,2018-01-16T15:19:00,2018-01-16T20:05:00,2018-01-16T20:22:00,24,0
90516,PSI,289,16/1/2018,UO960,2018-01-16T13:05:00,2018-01-16T13:26:00,2018-01-16T16:55:00,2018-01-16T17:24:00,21,0
90755,WOK,329,16/1/2018,UO1040,2018-01-16T04:20:00,2018-01-16T04:46:00,2018-01-16T06:50:00,2018-01-16T07:18:00,26,0
90924,AGF,201,16/1/2018,UO1181,2018-01-16T01:20:00,2018-01-16T01:35:00,2018-01-16T05:10:00,2018-01-16T05:37:00,15,0
91356,PWK,293,16/1/2018,UO1980,2018-01-16T10:00:00,2018-01-16T10:03:00,2018-01-16T15:25:00,2018-01-16T15:15:00,3,0
89874,PSU,292,17/1/2018,UO515,2018-01-17T04:05:00,2018-01-17T04:14:00,2018-01-17T05:40:00,2018-01-17T05:51:00,9,0
89905,ARC,186,17/1/2018,UO516,2018-01-17T06:15:00,2018-01-17T06:26:00,2018-01-17T07:50:00,2018-01-17T07:58:00,11,0
89955,ASF,206,17/1/2018,UO560,2018-01-17T00:40:00,2018-01-17T00:53:00,2018-01-17T03:10:00,2018-01-17T03:15:00,13,0
90159,AMR,269,17/1/2018,UO900,2018-01-17T10:10:00,2018-01-17T10:58:00,2018-01-17T12:50:00,2018-01-17T13:23:00,48,0
90334,ASS,208,17/1/2018,UO952,2018-01-17T03:35:00,2018-01-17T03:44:00,2018-01-17T06:50:00,2018-01-17T07:48:00,9,0
90366,ASS,208,17/1/2018,UO955,2018-01-17T10:15:00,2018-01-17T10:22:00,2018-01-17T14:10:00,2018-01-17T14:05:00,7,0
90630,ASF,206,17/1/2018,UO1009,2018-01-17T18:30:00,2018-01-17T19:10:00,2018-01-17T21:20:00,2018-01-17T21:57:00,40,0
90724,WIK,328,17/1/2018,UO1039,2018-01-17T00:05:00,2018-01-17T00:19:00,2018-01-17T02:40:00,2018-01-17T03:02:00,14,0
90928,ASU,211,17/1/2018,UO1181,2018-01-17T01:20:00,2018-01-17T01:46:00,2018-01-17T05:10:00,2018-01-17T05:41:00,26,0
91057,RAA,295,17/1/2018,UO1345,2018-01-17T02:45:00,2018-01-17T02:51:00,2018-01-17T06:20:00,2018-01-17T06:38:00,6,0
91088,RAA,295,17/1/2018,UO1585,2018-01-17T13:10:00,2018-01-17T13:19:00,2018-01-17T15:45:00,2018-01-17T15:57:00,9,0
91267,ROC,303,17/1/2018,UO1917,2018-01-17T01:10:00,2018-01-17T01:28:00,2018-01-17T04:40:00,2018-01-17T05:02:00,18,0
91293,ASB,209,17/1/2018,UO1918,2018-01-17T05:25:00,2018-01-17T05:46:00,2018-01-17T09:55:00,2018-01-17T10:34:00,21,0
91471,RAW,300,17/1/2018,UO2183,2018-01-17T01:05:00,2018-01-17T01:09:00,2018-01-17T04:00:00,2018-01-17T03:57:00,4,0
89800,WIK,328,18/1/2018,UO390,2018-01-18T14:30:00,2018-01-18T14:32:00,2018-01-18T19:15:00,2018-01-18T18:58:00,2,0
89937,PWK,293,18/1/2018,UO559,2018-01-18T12:30:00,2018-01-18T12:40:00,2018-01-18T14:45:00,2018-01-18T14:42:00,10,0
90118,ATD,165,18/1/2018,UO892,2018-01-18T11:25:00,2018-01-18T11:51:00,2018-01-18T13:20:00,2018-01-18T13:47:00,26,0
90163,PSI,289,18/1/2018,UO900,2018-01-18T10:10:00,2018-01-18T10:14:00,2018-01-18T12:50:00,2018-01-18T12:37:00,4,0
90189,AGB,199,18/1/2018,UO933,2018-01-18T23:45:00,2018-01-18T23:47:00,2018-01-19T03:00:00,2018-01-19T02:57:00,2,0
90207,PWK,293,18/1/2018,UO934,2018-01-18T03:45:00,2018-01-18T03:56:00,2018-01-18T07:45:00,2018-01-18T07:34:00,11,0
90312,AFS,194,18/1/2018,UO951,2018-01-18T23:20:00,2018-01-18T23:24:00,2018-01-19T02:50:00,2018-01-19T02:41:00,4,0
90692,RAN,297,18/1/2018,UO1020,2018-01-18T05:35:00,2018-01-18T05:48:00,2018-01-18T09:50:00,2018-01-18T10:12:00,13,0
90844,AGF,201,18/1/2018,UO1098,2018-01-18T13:20:00,2018-01-18T13:42:00,2018-01-18T17:05:00,2018-01-18T17:37:00,22,0
90986,MXX,335,18/1/2018,UO1203,2018-01-18T02:50:00,2018-01-18T03:10:00,2018-01-18T07:10:00,2018-01-18T07:17:00,20,0
91105,AFN,196,18/1/2018,UO1585,2018-01-18T13:00:00,2018-01-18T13:15:00,2018-01-18T15:45:00,2018-01-18T15:47:00,15,0
